,name,address,sido,gungu
0,개포1호,서울강남구논현로16길5,서울특별시,강남구
1,논현1호,서울강남구강남대로114길15논현동,서울특별시,강남구
2,대치1호,서울강남구삼성로69길11,서울특별시,강남구
3,대치2호,"서울강남구도곡로516,삼정상가113호의1/2",서울특별시,강남구
4,삼성1호,서울강남구봉은사로451,서울특별시,강남구
5,세곡,서울강남구자곡로101강남레미안힐즈상가103호,서울특별시,강남구
6,압구정신사,"서울강남구언주로172길29,대성빌딩1층1호",서울특별시,강남구
7,역삼1호,서울강남구강남대로66길161층,서울특별시,강남구
8,일원본동,"서울강남구광평로31길27,삼성아파트상가104호",서울특별시,강남구
9,청담역,서울강남구학동로87길9진흥아파트상가,서울특별시,강남구
10,강일,서울강동구아리수로419리슈빌오피스텔,서울특별시,강동구
11,고덕1호,서울강동구고덕로61길116,서울특별시,강동구
12,길1호,서울강동구천중로201,서울특별시,강동구
13,둔촌1호,서울강동구진황도로168,서울특별시,강동구
14,명일1호,서울강동구구천면로438,서울특별시,강동구
15,성내,"서울강동구풍성로143,1층",서울특별시,강동구
16,암사1호,서울강동구올림픽로92길11,서울특별시,강동구
17,암사2호,서울강동구고덕로85,서울특별시,강동구
18,천호1호,서울강동구구천면로216,서울특별시,강동구
19,덕성여대,서울강북구삼양로525,서울특별시,강북구
20,미아1호,서울강북구삼양로128,서울특별시,강북구
21,미아역,서울강북구도봉로142,서울특별시,강북구
22,수유1호,서울강북구삼각산로119,서울특별시,강북구
23,수유역점,서울강북구한천로1016,서울특별시,강북구
24,가양,서울강서구양천로482삼부르네상스109호,서울특별시,강서구
25,강서구청,서울강서구화곡로289,서울특별시,강서구
26,까치산역,"서울강서구곰달래로125,라인씨티1층",서울특별시,강서구
27,등촌,서울강서구공항대로509,서울특별시,강서구
28,마곡1호,서울강서구강서로429마곡오드카운티1차111호,서울특별시,강서구
29,발산역,"서울강서구강서로341,1층13호",서울특별시,강서구
30,방화2호,서울강서구방화동로113-1,서울특별시,강서구
31,염창,서울강서구양천로697,서울특별시,강서구
32,화곡2호,서울강서구가로공원로227,서울특별시,강서구
33,봉천2호,서울관악구남부순환로1881,서울특별시,관악구
34,봉천3호,서울관악구봉천로604,서울특별시,관악구
35,봉천4호,서울관악구봉천로374,서울특별시,관악구
36,봉천5호,서울관악구관악로274-1,서울특별시,관악구
37,신림1호,서울관악구남부순환로161가길42,서울특별시,관악구
38,신림2호,서울관악구문성로82,서울특별시,관악구
39,신림3호,서울관악구대학길47,서울특별시,관악구
40,건대,서울광진구아차산로31길13,서울특별시,광진구
41,광장,서울특별시광진구광나루로607,서울특별시,광진구
42,구의2호,서울광진구광나루로544,서울특별시,광진구
43,자양1호,서울광진구자양번영로15,서울특별시,광진구
44,자양2호,서울광진구자양로13길40자양동,서울특별시,광진구
45,중곡1호,서울광진구능동로356,서울특별시,광진구
46,중곡2호,서울광진구영화사로62,서울특별시,광진구
47,개봉1호,서울구로구개봉로30-1,서울특별시,구로구
48,고척1호,서울구로구고척로129,서울특별시,구로구
49,구로2호,서울구로구구로중앙로18길68,서울특별시,구로구
50,구로디지털,서울구로구디지털로26길110,서울특별시,구로구
51,동양미래대학,"서울구로구중앙로8길11,106호",서울특별시,구로구
52,신도림1호,서울구로구신도림동410-1신도림6차대림@상가902동111호,서울특별시,구로구
53,오류1호,서울구로구경인로189-1,서울특별시,구로구
54,천왕역,서울구로구서해안로2264,서울특별시,구로구
55,가산디지털,서울금천구가산디지털1로165,서울특별시,금천구
56,독산1호,"서울금천구문성로7,102호,103호",서울특별시,금천구
57,시흥1호,서울금천구금하로753-1,서울특별시,금천구
58,시흥2호,서울금천구은행나무로12,서울특별시,금천구
59,공릉1호,서울노원구공릉로35길2,서울특별시,노원구
60,공릉2호,서울노원구공릉로235,서울특별시,노원구
61,상계4단지,"서울노원구동일로1356101호상계동,상계주공4단지아파트",서울특별시,노원구
62,상계보람,서울노원구한글비석로52길14,서울특별시,노원구
63,석계역,서울노원구석계로31,서울특별시,노원구
64,수락산역,서울노원구동일로1651,서울특별시,노원구
65,중계1호,서울노원구한글비석로245,서울특별시,노원구
66,중계2호,서울노원구덕릉로721정진빌라1층,서울특별시,노원구
67,중계역,서울노원구동일로1279중계동,서울특별시,노원구
68,하계1호,서울노원구한글비석로89101호하계동,서울특별시,노원구
69,도봉동,서울도봉구마들로689,서울특별시,도봉구
70,쌍문1호,"서울도봉구도당로36,재인상가106호",서울특별시,도봉구
71,쌍문역,서울도봉구도봉로505,서울특별시,도봉구
72,창3동,서울도봉구덕릉로264,서울특별시,도봉구
73,창동,서울도봉구해등로120,서울특별시,도봉구
74,답십리1호,서울동대문구전농로65-1,서울특별시,동대문구
75,서울시립대,서울동대문구전농로189,서울특별시,동대문구
76,신이문,서울동대문구신이문로29-1,서울특별시,동대문구
77,안암,서울동대문구안암로122,서울특별시,동대문구
78,장안1호,서울동대문구한천로229,서울특별시,동대문구
79,장안2호,"서울동대문구답십리로72길60,1층",서울특별시,동대문구
80,청량리역,서울동대문구왕산로253,서울특별시,동대문구
81,대방1호,"서울특별시동작구등용로101,한스빌105호",서울특별시,동작구
82,사당1호,"서울동작구사당로23길2,1층",서울특별시,동작구
83,사당3호,서울동작구사당로185-1,서울특별시,동작구
84,상도터널,서울동작구흑석로5상도1동,서울특별시,동작구
85,신대방,서울동작구시흥대로646,서울특별시,동작구
86,신대방삼거리,서울동작구여의대방로24길129,서울특별시,동작구
87,흑석1호,서울동작구흑석로116,서울특별시,동작구
88,도화,"서울특별시마포구도화길31,1,2층",서울특별시,마포구
89,망원2동,서울마포구월드컵로151,서울특별시,마포구
90,상암,서울마포구월드컵북로48길14,서울특별시,마포구
91,성산2동,서울마포구월드컵로190,서울특별시,마포구
92,신공덕,"서울마포구만리재로74,1동109호",서울특별시,마포구
93,신수,"서울마포구독막로209신수동,세양청마루아파트",서울특별시,마포구
94,아현,서울마포구마포대로195마포래미안푸르지오101동상가114호,서울특별시,마포구
95,연남,서울마포구연남로45,서울특별시,마포구
96,홍대,서울마포구양화로16길6,서울특별시,마포구
97,독립문,서울서대문구통일로153-1냉천동,서울특별시,서대문구
98,명지대,서울서대문구거북골로57-1,서울특별시,서대문구
99,북가좌1호,서울서대문구북가좌1동385-41,서울특별시,서대문구
100,북아현1호,서울서대문구북아현로40,서울특별시,서대문구
101,신촌,서울서대문구명물길21,서울특별시,서대문구
102,연희1호,서울서대문구성산로381,서울특별시,서대문구
103,홍은1호,서울서대문구세검정로89,서울특별시,서대문구
104,홍은사거리,서울서대문구통일로473,서울특별시,서대문구
105,반포1호,"서울서초구신반포로22,H동26호",서울특별시,서초구
106,방배1호,서울서초구방배중앙로27길2,서울특별시,서초구
107,방배2호,서울서초구방배중앙로14,서울특별시,서초구
108,서초1호,서울서초구강남대로43길22-11층,서울특별시,서초구
109,서초2호,서울서초구서초대로56길22,서울특별시,서초구
110,서초3호,서울서초구사임당로31,서울특별시,서초구
111,양재1호,서울서초구동산로6,서울특별시,서초구
112,잠원1호,서울서초구나루터로69,서울특별시,서초구
113,금호1호,서울성동구금호로62,서울특별시,성동구
114,성수1호,서울성동구동일로41,서울특별시,성동구
115,성수역,서울성동구아차산로7길10-1,서울특별시,성동구
116,왕십리1호,"서울성동구무학봉15길8,1층",서울특별시,성동구
117,왕십리도선,서울성동구고산자로2811층,서울특별시,성동구
118,응봉,"서울성동구독서당로62길43상가내1층응봉동,대림아파트",서울특별시,성동구
119,동덕여대,서울성북구화랑로103,서울특별시,성북구
120,동소문,"서울성북구아리랑로21-1,1층",서울특별시,성북구
121,보문역,서울성북구보문로129-8보문동2가,서울특별시,성북구
122,석관장위,서울성북구돌곶이로93,서울특별시,성북구
123,정릉1호,서울성북구보국문로68,서울특별시,성북구
124,정릉2호,서울성북구정릉로31길32,서울특별시,성북구
125,가락2호,서울송파구양재대로62길35다우빌딩1층,서울특별시,송파구
126,거여가락1호,서울송파구문정로143,서울특별시,송파구
127,마천1호,서울송파구오금로5441층,서울특별시,송파구
128,문정법조,서울송파구새말로62문정동,서울특별시,송파구
129,방이2호,서울송파구오금로11길22,서울특별시,송파구
130,방이역,서울송파구마천로76성암빌딩1층,서울특별시,송파구
131,석촌,서울송파구백제고분로39길29,서울특별시,송파구
132,송파1호,서울송파구가락로156,서울특별시,송파구
133,위례송파,"서울송파구위례광장로136위례아이파크상가1동103호,104호",서울특별시,송파구
134,잠실1호,서울송파구백제고분로142,서울특별시,송파구
135,잠실2호,서울송파구올림픽로35가길9,서울특별시,송파구
136,장지,서울송파구새말로167,서울특별시,송파구
137,풍납1호,서울송파구토성로55,서울특별시,송파구
138,목동1호,서울양천구목동중앙서로24,서울특별시,양천구
139,목동2호,"서울양천구목동동로423,이화프라자1층101호",서울특별시,양천구
140,목동오거리,"서울양천구목동로230,목동2차아이파크상가102호",서울특별시,양천구
141,신월2호,서울양천구지양로52,서울특별시,양천구
142,신정1호,서울양천구신월로326,서울특별시,양천구
143,신트리,"서울양천구신정로312,목동뉴프라자",서울특별시,양천구
144,오목교,"서울양천구목동동로180,아이파크아파트상가1층",서울특별시,양천구
145,화곡1호,서울양천구화곡로103,서울특별시,양천구
146,당산1호,"서울영등포구영중로145,삼환아파트상가112호",서울특별시,영등포구
147,대림2호,서울영등포구대림로235,서울특별시,영등포구
148,문래,서울영등포구선유로50,서울특별시,영등포구
149,신길1호,서울영등포구도림로320,서울특별시,영등포구
150,신길2호,서울영등포구여의대방로177,서울특별시,영등포구
151,여의도,서울영등포구여의대방로67길11,서울특별시,영등포구
152,영등포1호,서울영등포구도신로145,서울특별시,영등포구
153,동부이촌,서울용산구이촌로75길22오성상가103이촌동,서울특별시,용산구
154,보광,서울용산구장문로81,서울특별시,용산구
155,용문,서울용산구새창로108,서울특별시,용산구
156,후암,서울용산구후암로28-1,서울특별시,용산구
157,구산역,서울은평구연서로157,서울특별시,은평구
158,대조,"서울은평구서오릉로94,삼성아파트101호",서울특별시,은평구
159,불광1동,"서울은평구불광로60불광동,라비앙프라자1층101호",서울특별시,은평구
160,신사1동,서울은평구은평로22,서울특별시,은평구
161,역촌1호,서울은평구역말로8,서울특별시,은평구
162,연신내,서울은평구통일로866-1,서울특별시,은평구
163,은평뉴타운,서울은평구진관동은평도시개발사업지구9단지914동상가103호,서울특별시,은평구
164,응암1동,서울은평구백련산로85응암동,서울특별시,은평구
165,증산,서울은평구증산서길65,서울특별시,은평구
166,대학로,서울특별시종로구대학로11길23,서울특별시,종로구
167,숭인,서울종로구종로385,서울특별시,종로구
168,동대문1호,서울종로구종로294,서울특별시,중구
169,신당1호,서울중구다산로42나길46,서울특별시,중구
170,망우본동,서울중랑구망우로478-1,서울특별시,중랑구
171,면목1호,서울중랑구겸재로226-2,서울특별시,중랑구
172,면목2호,서울중랑구중랑천로50,서울특별시,중랑구
173,면목3호,서울중랑구용마산로297,서울특별시,중랑구
174,묵동,서울중랑구동일로929,서울특별시,중랑구
175,상봉1호,서울중랑구상봉중앙로34,서울특별시,중랑구
176,신내1호,"서울중랑구신내로10길4,1층상가",서울특별시,중랑구
177,국제신도시,부산강서구명지국제8로246,부산광역시,강서구
178,명지신도시,부산강서구명지오션시티8로30번길26,부산광역시,강서구
179,신호,부산강서구신호산단1로76,부산광역시,강서구
180,구서1호,부산금정구금강로565번길25,부산광역시,금정구
181,남산1호,부산금정구금강로678-1,부산광역시,금정구
182,부곡1호,부산금정구무학송로127,부산광역시,금정구
183,부곡2호,부산금정구부곡로92,부산광역시,금정구
184,부산대,부산금정구금강로270,부산광역시,금정구
185,서동1호,부산금정구서동로182,부산광역시,금정구
186,장전1호,부산금정구금강로335번길48,부산광역시,금정구
187,기장1호,부산기장군기장읍차성로344번길12,부산광역시,기장군
188,정관1호,부산기장군정관면구연3로5신세계프라자102호,부산광역시,기장군
189,정관2호,부산기장군정관읍모전3길2,부산광역시,기장군
190,감만,부산남구우암로53,부산광역시,남구
191,대연1호,부산남구유엔로126-1,부산광역시,남구
192,대연2호,부산남구용소로13번길26,부산광역시,남구
193,메트로시티1호,부산남구분포로113,부산광역시,남구
194,못골,부산남구진남로78,부산광역시,남구
195,문현2호,부산남구고동골로68,부산광역시,남구
196,용호1호,부산남구용호로185,부산광역시,남구
197,범일1호,부산동구조방로49번길10,부산광역시,동구
198,수정1호,부산동구고관로103,부산광역시,동구
199,초량,부산동구중앙대로209번길6,부산광역시,동구
200,명륜,부산동래구명륜로177,부산광역시,동래구
201,명장1호,"부산동래구충렬사로81,국제파크상가106호",부산광역시,동래구
202,복천,부산동래구동래로128,부산광역시,동래구
203,사직1호,부산동래구미남로70,부산광역시,동래구
204,사직2호,부산동래구사직로60,부산광역시,동래구
205,안락2호,부산동래구안남로77,부산광역시,동래구
206,온천1호,부산동래구금강공원로30-1,부산광역시,동래구
207,온천2호,"부산동래구충렬대로86번길62,가동101호",부산광역시,동래구
208,우방신세계,부산동래구명장로139-1안락동,부산광역시,동래구
209,가야,부산부산진구엄광로143,부산광역시,부산진구
210,개금1호,부산부산진구백양대로208번길90,부산광역시,부산진구
211,당감,부산부산진구동평로46,부산광역시,부산진구
212,범천,부산부산진구신암로55-1,부산광역시,부산진구
213,서면,부산부산진구중앙대로745-1,부산광역시,부산진구
214,신개금,부산부산진구가야대로475,부산광역시,부산진구
215,양정,부산부산진구연수로13-1,부산광역시,부산진구
216,연지,부산부산진구연지동40-12,부산광역시,부산진구
217,초읍1호,부산부산진구새싹로274-1,부산광역시,부산진구
218,구포1호,"부산북구시랑로101번길38,A동100호",부산광역시,북구
219,덕천2호,부산북구덕천로135,부산광역시,북구
220,만덕2호,부산북구만덕3로44-1,부산광역시,북구
221,화명1호,"부산북구산성로12번길72,좌측",부산광역시,북구
222,화명3호,"부산북구금곡대로414,2층",부산광역시,북구
223,화명신도시,부산북구금곡대로303번길94,부산광역시,북구
224,괘법,부산사상구운산로36,부산광역시,사상구
225,덕포,부산사상구사상로304,부산광역시,사상구
226,모라,부산사상구백양대로937,부산광역시,사상구
227,신주례,부산사상구백양대로328,부산광역시,사상구
228,엄궁,부산사상구엄궁북로39,부산광역시,사상구
229,주례럭키,부산사상구냉정로125,부산광역시,사상구
230,학장,부산사상구대동로117,부산광역시,사상구
231,괴정1호,부산사하구괴정로288,부산광역시,사하구
232,다대1호,부산사하구다송로4,부산광역시,사하구
233,다대2호,부산사하구윤공단로75번길43102호,부산광역시,사하구
234,당리괴정2호,부산사하구낙동대로310,부산광역시,사하구
235,신평1호,부산사하구다대로141-1,부산광역시,사하구
236,장림,부산사하구장평로111,부산광역시,사하구
237,하단1호,부산사하구낙동대로512,부산광역시,사하구
238,하단2호,부산사하구동매로30-1,부산광역시,사하구
239,국제신도시,부산강서구명지국제8로246,부산광역시,강서구
240,남부민,부산서구남부민동456-13,부산광역시,서구
241,대신,부산서구서대신동1가163-1,부산광역시,서구
242,명지신도시,부산강서구명지오션시티8로30번길26,부산광역시,강서구
243,송도감천,"부산서구감천로271,104호",부산광역시,서구
244,신호,부산강서구신호산단1로76,부산광역시,강서구
245,아미부민,부산서구보수대로99,부산광역시,서구
246,광안2호,부산수영구수영로538,부산광역시,수영구
247,망미1호,부산수영구과정로44-11,부산광역시,수영구
248,민락,부산수영구광남로196-1,부산광역시,수영구
249,수영,부산수영구수영로735,부산광역시,수영구
250,거제법조,부산연제구아시아드대로62,부산광역시,연제구
251,시청,부산연제구거제천로147,부산광역시,연제구
252,연산2호,부산연제구중앙대로1164삼익아파트상가101호,부산광역시,연제구
253,연산3호,부산연제구연수로1991층,부산광역시,연제구
254,대교남항,부산영도구남항로6-1,부산광역시,영도구
255,동삼,부산영도구동삼로39-4,부산광역시,영도구
256,봉래영선,부산영도구한결길12,부산광역시,영도구
257,청학,부산영도구태종로352,부산광역시,영도구
258,영주대청,부산중구중구로70-1,부산광역시,중구
259,반송,부산해운대구윗반송로51,부산광역시,해운대구
260,반여1호,부산해운대구반여로108,부산광역시,해운대구
261,송정,부산해운대구송정중앙로34,부산광역시,해운대구
262,우동1호,부산해운대구해운대로381-3,부산광역시,해운대구
263,재송1호,부산해운대구재반로166,부산광역시,해운대구
264,재송2호,부산해운대구재송1로31번길55,부산광역시,해운대구
265,좌동1호,부산해운대구세실로104,부산광역시,해운대구
266,좌동3호,부산해운대구청사포로12,부산광역시,해운대구
267,해운대역,부산해운대구해운대로604,부산광역시,해운대구
268,계명,대구남구양지로107대명동,대구광역시,남구
269,대명1호,대구남구대명로60-1,대구광역시,남구
270,봉덕,대구남구중앙대로22길119-2,대구광역시,남구
271,앞산,대구남구대명로230,대구광역시,남구
272,이천대봉,대구남구대봉로38길18,대구광역시,남구
273,감삼성당,대구달서구장기로186,대구광역시,달서구
274,대곡,"대구달서구도원로42,1층107호",대구광역시,달서구
275,상인,대구달서구상화북로180,대구광역시,달서구
276,성서,대구달서구성서서로357,대구광역시,달서구
277,송현,대구달서구월배로430,대구광역시,달서구
278,신월성,"대구달서구조암남로42,트럼프스타빌딩106호",대구광역시,달서구
279,용산,대구달서구용산로194,대구광역시,달서구
280,용산새방,대구달서구선원로264,대구광역시,달서구
281,장기,대구달서구용산로52,대구광역시,달서구
282,진천,대구달서구월배로80길110호,대구광역시,달서구
283,논공,대구달성군논공읍논공로5길150,대구광역시,달성군
284,다사,대구달성군다사읍대실역남로10,대구광역시,달성군
285,명곡,대구달성군화원읍명천로240,대구광역시,달성군
286,서재세천,대구달성군다사읍서재로20길1,대구광역시,달성군
287,테크노폴리스,대구달성군유가면테크노중앙대로254하이젠스타115호,대구광역시,달성군
288,화원,대구달성군화원읍비슬로2635,대구광역시,달성군
289,대구혁신,대구동구이노밸리로46길2102호,대구광역시,동구
290,동구청,대구동구아양로204,대구광역시,동구
291,동호,대구동구동호로64동호동,대구광역시,동구
292,방촌,대구동구화랑로415,대구광역시,동구
293,신암대현,대구동구신암로127,대구광역시,동구
294,신천1호,대구동구송라로87,대구광역시,동구
295,신천2호,대구동구동부로30길27,대구광역시,동구
296,율하,대구동부율하서로78102호,대구광역시,동구
297,지묘봉무,대구동구파계로95지묘동,대구광역시,동구
298,지저불로,대구동구해동로63,대구광역시,동구
299,관음,대구북구칠곡중앙대로487,대구광역시,북구
300,구암,대구북구태암남로10,대구광역시,북구
301,금호지구,대구북구한강로60-1,대구광역시,북구
302,동서변,대구북구동변로91,대구광역시,북구
303,동천3지구,대구북구동천로125-9,대구광역시,북구
304,복현1호,대구북구동북로282,대구광역시,북구
305,복현2호,"대구북구검단로50,서한1차아파트상가103호",대구광역시,북구
306,산격,대구북구대학로69,대구광역시,북구
307,원대,대구북구팔달로27길811층,대구광역시,북구
308,침산,대구북구성북로1,대구광역시,북구
309,태전,대구북구태전로53,대구광역시,북구
310,팔달매천,대구북구매전로2-1,대구광역시,북구
311,감삼성당,대구달서구장기로186,대구광역시,달서구
312,내당,대구서구달구벌대로1795-1,대구광역시,서구
313,달성비산,대구서구북비산로388,대구광역시,서구
314,대곡,"대구달서구도원로42,1층107호",대구광역시,달서구
315,상인,대구달서구상화북로180,대구광역시,달서구
316,성서,대구달서구성서서로357,대구광역시,달서구
317,송현,대구달서구월배로430,대구광역시,달서구
318,신월성,"대구달서구조암남로42,트럼프스타빌딩106호",대구광역시,달서구
319,용산,대구달서구용산로194,대구광역시,달서구
320,용산새방,대구달서구선원로264,대구광역시,달서구
321,장기,대구달서구용산로52,대구광역시,달서구
322,진천,대구달서구월배로80길110호,대구광역시,달서구
323,평리,대구서구국채보상로266,대구광역시,서구
324,만촌1호,대구수성구달구벌대로2614,대구광역시,수성구
325,만촌2호,대구수성수만촌로158-1,대구광역시,수성구
326,범물,"대구수성구범안로58,1층",대구광역시,수성구
327,범어1호,대구수성구달구벌대로496길17,대구광역시,수성구
328,수성,대구수성구들안로347,대구광역시,수성구
329,시지1호,대구광역시수성구천을로157-1,대구광역시,수성구
330,시지2호,"대구수성구시지로55,2동108호상가",대구광역시,수성구
331,중동,대구수성구수성로226,대구광역시,수성구
332,지산,"대구수성구용학로189,113동4호",대구광역시,수성구
333,파동,대구수성구파동로164-1,대구광역시,수성구
334,황금,대구수성구상화로124,대구광역시,수성구
335,남산대신,대구중구남산로49,대구광역시,중구
336,중앙,대구중구중앙대로417-2,대구광역시,중구
337,강화,인천강화군강화읍강화대로342,인천광역시,강화군
338,계산1호,인천계양구오조산로57번길15,인천광역시,계양구
339,계산2호,"인천계양구계산새로25,성일빌딩1층1호",인천광역시,계양구
340,임학박촌,인천계양구장제로1013,인천광역시,계양구
341,작전1호,인천계양구장제로672,인천광역시,계양구
342,효성1호,"인천계양구길마로70현대아파트상가동101호,102호,103호",인천광역시,계양구
343,효성2호,인천계양구안남로486-2,인천광역시,계양구
344,관교,인천남구인하로404-2,인천광역시,남구
345,용현2동,인천남구낙섬중로961층,인천광역시,남구
346,용현5동,인천남구토금남로12용현동,인천광역시,남구
347,주안1호,인천남구인하로346,인천광역시,남구
348,주안3호,인천남구경원대로898,인천광역시,남구
349,학익1호,인천남구매소홀로482,인천광역시,남구
